timestamp,energy_kwh,temperature_c,humidity_percent,hour,day_of_week,is_weekend
2024-01-01 00:00:00,1.6812211962037642,-2.1646004254045264,23.66413657275464,0,0,0
2024-01-01 01:00:00,1.1484764606822864,1.83782722752055,37.69648608530986,1,0,0
2024-01-01 02:00:00,0.736414468271712,4.176448607523387,34.51810185814664,2,0,0
2024-01-01 03:00:00,0.9440553761490004,1.191930817177747,41.01901584601375,3,0,0
2024-01-01 04:00:00,0.6730379648796,5.43301920314166,36.57649369370703,4,0,0
2024-01-01 05:00:00,0.7313639886769542,7.396873712385375,20.0,5,0,0
2024-01-01 06:00:00,1.1351042569549974,6.904774292819428,20.0,6,0,0
2024-01-01 07:00:00,2.374522286238685,5.894530632902803,25.941606088063335,7,0,0
2024-01-01 08:00:00,3.15268868894551,-0.1578331886660979,36.41342707742839,8,0,0
2024-01-01 09:00:00,3.101700914685266,1.484291425049967,20.0,9,0,0
2024-01-01 10:00:00,3.2154136275264498,2.279015087961927,20.0,10,0,0
2024-01-01 11:00:00,2.6718778088656983,3.548818914699734,20.0,11,0,0
2024-01-01 12:00:00,2.586905366601496,-1.2639136165363076,45.734744562616655,12,0,0
2024-01-01 13:00:00,2.439855601080044,-2.012267384036434,41.38381678158026,13,0,0
2024-01-01 14:00:00,1.4316225672155385,-0.8226145173578259,21.52002104673909,14,0,0
2024-01-01 15:00:00,1.9198010392917173,-3.3011583562899056,48.72495803245857,15,0,0
2024-01-01 16:00:00,1.7181971787779016,-4.672718490513403,25.49685633490211,16,0,0
2024-01-01 17:00:00,1.579990525386942,-3.504595789658953,20.0,17,0,0
2024-01-01 18:00:00,2.2104984894643,-5.232587315868994,25.063944895725637,18,0,0
2024-01-01 19:00:00,2.640734508308418,-3.763857713349303,26.33279845545913,19,0,0
2024-01-01 20:00:00,2.5112298320243625,-2.0384904622766453,38.81630576597144,20,0,0
2024-01-01 21:00:00,2.969422048441852,-4.74150289897828,56.66337210528143,21,0,0
2024-01-01 22:00:00,2.133500288423613,-0.5918303160515528,26.735262381335307,22,0,0
2024-01-01 23:00:00,1.6307116259404189,-0.1032031376204455,43.205306503812125,23,0,0
2024-01-02 00:00:00,1.242869755889245,-0.645996579189807,36.41144460027123,0,1,0
2024-01-02 01:00:00,0.6854892794095717,2.5432311107608863,34.822405169620176,1,1,0
2024-01-02 02:00:00,0.8759658430245243,5.18073249170741,20.0,2,1,0
2024-01-02 03:00:00,1.41299921884677,1.5894168954357153,34.26589279702975,3,1,0
2024-01-02 04:00:00,0.8143038984595034,3.468251831167953,41.295861999934814,4,1,0
2024-01-02 05:00:00,0.6922489712494717,4.7886306948315065,26.17358038194552,5,1,0
2024-01-02 06:00:00,1.7238050440360146,5.266359323739961,37.00120612034451,6,1,0
2024-01-02 07:00:00,2.505033480062521,4.802106401961201,20.49843875746112,7,1,0
2024-01-02 08:00:00,2.551760119284089,4.514139115077667,29.433010559288363,8,1,0
2024-01-02 09:00:00,3.3994038142542515,0.8454784347336708,39.83996279435679,9,1,0
2024-01-02 10:00:00,3.6287114163718246,3.1723405913326763,37.43497885367306,10,1,0
2024-01-02 11:00:00,2.9147863782148127,-0.6257571545641158,31.46902618861428,11,1,0
2024-01-02 12:00:00,2.953874452645851,-0.8801081163868831,50.489204312147024,12,1,0
2024-01-02 13:00:00,2.3431830962670714,-4.217842108636511,30.94934980606204,13,1,0
2024-01-02 14:00:00,1.7138428933332983,-0.9553607806233776,30.519277127427376,14,1,0
2024-01-02 15:00:00,1.296480252574324,-0.4890430186186987,21.67370801779669,15,1,0
2024-01-02 16:00:00,1.6874805567320652,-3.505383799706334,20.0,16,1,0
2024-01-02 17:00:00,2.1600838196568475,-5.888860240379632,22.79922092503195,17,1,0
2024-01-02 18:00:00,1.9446738263024868,-4.1940732158105,25.84314583120146,18,1,0
2024-01-02 19:00:00,2.396141846260313,-5.547658108188018,34.96576722779157,19,1,0
2024-01-02 20:00:00,2.950833416588588,-4.490846339815266,20.0,20,1,0
2024-01-02 21:00:00,2.3436406454890206,-0.2887765747675948,54.90012764698052,21,1,0
2024-01-02 22:00:00,1.9485589516273092,-2.6410692403861504,20.0,22,1,0
2024-01-02 23:00:00,1.606015020925545,0.4340523985735169,20.0,23,1,0
2024-01-03 00:00:00,1.6109194156818816,3.5428315344945,36.44483477550866,0,2,0
2024-01-03 01:00:00,1.3213741472788216,2.0814787382459583,31.190207758157594,1,2,0
2024-01-03 02:00:00,0.6594986911132492,6.440791067313691,26.197717475314725,2,2,0
2024-01-03 03:00:00,0.9022128997643728,4.403103228428778,20.48811517003966,3,2,0
2024-01-03 04:00:00,0.4596359783105559,6.676232011050365,20.0,4,2,0
2024-01-03 05:00:00,0.7268507769648535,8.971348780947267,20.0,5,2,0
2024-01-03 06:00:00,1.516492065020426,5.601267593573922,28.69241880216232,6,2,0
2024-01-03 07:00:00,2.1537637627362765,3.869231130611416,34.94054963444255,7,2,0
2024-01-03 08:00:00,2.362380907558232,8.75669599831669,20.0,8,2,0
2024-01-03 09:00:00,2.854388651930388,1.9462646035704336,35.69186791742732,9,2,0
2024-01-03 10:00:00,3.1580399614886105,3.6457310282026274,39.79547627924366,10,2,0
2024-01-03 11:00:00,2.9513610157102086,0.5471012873520587,38.87516731787436,11,2,0
2024-01-03 12:00:00,2.7348969839565123,-0.1049252459717796,35.56322289119885,12,2,0
2024-01-03 13:00:00,2.1695035456076392,-2.3150927745906125,25.525400291567045,13,2,0
2024-01-03 14:00:00,1.7203945395275118,-2.3501669372372325,20.63181862676754,14,2,0
2024-01-03 15:00:00,1.877010321625467,-7.00483522833777,30.26542627863723,15,2,0
2024-01-03 16:00:00,0.8109807767416981,1.2516078417360834,41.98628036822102,16,2,0
2024-01-03 17:00:00,1.7149921514329198,-1.7583702892509776,40.84422227108088,17,2,0
2024-01-03 18:00:00,2.080276340442493,-0.9479999693941036,20.0,18,2,0
2024-01-03 19:00:00,2.046551646173623,-2.1957390967101555,28.5558513528566,19,2,0
2024-01-03 20:00:00,2.622997437879359,-4.050529037577912,36.60647367229787,20,2,0
2024-01-03 21:00:00,2.6554392617046547,-4.303550971528079,38.50068850752045,21,2,0
2024-01-03 22:00:00,2.800159356322612,-5.271375234840853,27.24923804589225,22,2,0
2024-01-03 23:00:00,1.505122557002074,-0.5821787368815887,32.751054723110975,23,2,0
2024-01-04 00:00:00,1.4622776584967228,1.704188753680116,30.141705277280916,0,3,0
2024-01-04 01:00:00,1.3971810779497802,1.4752105862399278,40.515680242191166,1,3,0
2024-01-04 02:00:00,1.018476143324917,4.8200692667492175,45.9506023155668,2,3,0
2024-01-04 03:00:00,1.1127019853623037,0.5738713096458934,20.0,3,3,0
2024-01-04 04:00:00,0.7627239263183718,4.491386207550984,40.09572553701555,4,3,0
2024-01-04 05:00:00,0.7799571702862038,4.432172044521971,33.96331142621931,5,3,0
2024-01-04 06:00:00,1.229488533775482,4.580211596510789,30.614387053813363,6,3,0
2024-01-04 07:00:00,2.3467801497153453,2.627173876850036,20.0,7,3,0
2024-01-04 08:00:00,2.630916862309476,4.066274134573824,37.86162184369598,8,3,0
2024-01-04 09:00:00,3.040185260728292,1.702026820240273,29.94744273064026,9,3,0
2024-01-04 10:00:00,1.4501719005462064,6.245552435713185,20.0,10,3,0
2024-01-04 11:00:00,2.2956155193451817,3.737234176946388,20.0,11,3,0
2024-01-04 12:00:00,2.328180488351092,4.264918864998272,20.0,12,3,0
2024-01-04 13:00:00,2.2753536791638016,0.1199926871299515,37.608035127344,13,3,0
2024-01-04 14:00:00,2.00996648303647,-4.337692625043845,34.891743938364655,14,3,0
2024-01-04 15:00:00,1.0929945820963458,0.5853375311622933,38.37289298268191,15,3,0
2024-01-04 16:00:00,1.447030040682113,-5.3245250159556985,30.001771978117155,16,3,0
2024-01-04 17:00:00,2.2702957231933847,-6.386519665673108,20.0,17,3,0
2024-01-04 18:00:00,2.41350178844876,-6.5669825397850765,29.34736080374485,18,3,0
2024-01-04 19:00:00,2.4413540894999874,-4.702689375673388,28.92982405763721,19,3,0
2024-01-04 20:00:00,2.6381767275102237,-2.593057842963791,22.265490511172658,20,3,0
2024-01-04 21:00:00,2.4695223790836245,-1.3126166512117023,23.84302364876358,21,3,0
2024-01-04 22:00:00,2.131735510388645,-1.015256256171703,32.51773750558637,22,3,0
2024-01-04 23:00:00,1.3395710683278237,0.3637007172860313,33.63885657840843,23,3,0
2024-01-05 00:00:00,1.2186260616434783,-0.1979590991343157,24.90370099853584,0,4,0
2024-01-05 01:00:00,1.6247240175061386,-0.2580744302263711,20.0,1,4,0
2024-01-05 02:00:00,0.9296410594553244,5.217288785250297,20.17790762557349,2,4,0
2024-01-05 03:00:00,0.673827551539244,6.106700302717524,24.87910562608422,3,4,0
2024-01-05 04:00:00,0.8874580769043001,5.813058343333314,24.66927348416039,4,4,0
2024-01-05 05:00:00,0.4752561715611572,7.079900136442517,26.227186929647907,5,4,0
2024-01-05 06:00:00,2.824885392697429,5.580817648353944,20.0,6,4,0
2024-01-05 07:00:00,3.178998551586277,4.6866647534184125,27.21498939700526,7,4,0
2024-01-05 08:00:00,3.1102274577754,1.6348086891498488,20.0,8,4,0
2024-01-05 09:00:00,3.3618738058543465,4.56503950566828,20.0,9,4,0
2024-01-05 10:00:00,3.0716881751177154,2.405790409261032,45.14554983668338,10,4,0
2024-01-05 11:00:00,3.5553481660445447,-1.696963017344613,23.263522354130263,11,4,0
2024-01-05 12:00:00,2.841270959958992,0.2402939485093924,29.958312560704773,12,4,0
2024-01-05 13:00:00,1.7851948683605554,0.1174197100867906,51.05472367784515,13,4,0
2024-01-05 14:00:00,1.983420450876459,-2.5535884834303912,20.0,14,4,0
2024-01-05 15:00:00,1.6247469915543649,-5.36267540984953,53.95565563297703,15,4,0
2024-01-05 16:00:00,1.3698294806393307,-2.922839211036995,30.54412099677943,16,4,0
2024-01-05 17:00:00,2.302794027849577,-5.423772760137676,44.41584304739122,17,4,0
2024-01-05 18:00:00,2.022813541714766,-3.70661002128434,20.0,18,4,0
2024-01-05 19:00:00,3.007496043806793,-5.788884588105288,25.10055425475732,19,4,0
2024-01-05 20:00:00,2.804895098075966,-3.949515147508013,36.02930283673151,20,4,0
2024-01-05 21:00:00,2.2191268607993737,-1.7389146953897037,35.22752500546419,21,4,0
2024-01-05 22:00:00,2.115950490767995,-1.6671643557586715,29.505057016479583,22,4,0
2024-01-05 23:00:00,1.6338873377528405,-2.480590790413033,44.44075783560304,23,4,0
2024-01-06 00:00:00,0.8953570705738293,2.661622712132511,24.17510673517087,0,5,1
2024-01-06 01:00:00,0.9478822399884596,4.966181955231447,32.65541188284029,1,5,1
2024-01-06 02:00:00,0.8555395473332695,4.697305338926913,20.0,2,5,1
2024-01-06 03:00:00,0.6904724891610946,5.6090330384174445,32.96693970335558,3,5,1
2024-01-06 04:00:00,0.9585781241009558,4.579450999823484,25.161309352255785,4,5,1
2024-01-06 05:00:00,1.1546692550906994,6.7570763508133584,28.61058422488138,5,5,1
2024-01-06 06:00:00,1.329193697946097,8.63740144174103,20.0,6,5,1
2024-01-06 07:00:00,1.84547519839608,6.655991060964883,21.36748591952408,7,5,1
2024-01-06 08:00:00,2.3264506898709048,5.141129676491713,20.0,8,5,1
2024-01-06 09:00:00,2.795203949995058,5.152426338867175,32.87855809422042,9,5,1
2024-01-06 10:00:00,2.4236240836948624,5.577651977359789,29.87344357635221,10,5,1
2024-01-06 11:00:00,3.152645557312896,-0.2446777829721975,31.41231188612901,11,5,1
2024-01-06 12:00:00,2.330803594870338,1.2566480823243844,31.14328577087068,12,5,1
2024-01-06 13:00:00,1.857528900212136,-0.0515271795769023,22.646026007481364,13,5,1
2024-01-06 14:00:00,1.5981728888090585,-0.4374317077558929,37.79311126166572,14,5,1
2024-01-06 15:00:00,1.5254889177627275,-3.9007118218367847,30.43757199030526,15,5,1
2024-01-06 16:00:00,1.6735911244233552,-4.986955563293472,36.77770112135905,16,5,1
2024-01-06 17:00:00,1.4652425227378345,-2.1172530012257247,45.63339399999765,17,5,1
2024-01-06 18:00:00,2.3677639447035435,-7.733079454233637,37.9393233645373,18,5,1
2024-01-06 19:00:00,2.256698154535937,-2.6377828559354217,28.85961481350715,19,5,1
2024-01-06 20:00:00,2.723735457359185,-5.436803373334179,40.58622566017458,20,5,1
2024-01-06 21:00:00,2.853240201662892,-3.691196800784596,24.70625514434033,21,5,1
2024-01-06 22:00:00,2.462438920442482,-4.116519008188403,26.87527380227552,22,5,1
2024-01-06 23:00:00,1.2914235261312148,2.518397815775252,54.54117581767685,23,5,1
2024-01-07 00:00:00,1.41498877196556,-2.1082575167662227,30.288380988622,0,6,1
2024-01-07 01:00:00,1.1507553474732433,1.070579932271699,27.089522523960152,1,6,1
2024-01-07 02:00:00,1.3482845220713062,4.428642365756845,22.28158302800077,2,6,1
2024-01-07 03:00:00,1.1217030454873336,4.771865292739836,21.64156006883497,3,6,1
2024-01-07 04:00:00,1.2650715322481467,1.4860419600453607,31.262021792137347,4,6,1
2024-01-07 05:00:00,1.233131748640505,2.293206204573118,31.612447611176464,5,6,1
2024-01-07 06:00:00,1.2792807352501878,3.0098759930094268,25.639548262700544,6,6,1
2024-01-07 07:00:00,2.0151191129403427,5.692094746901334,40.118182609252905,7,6,1
2024-01-07 08:00:00,2.2085722175662093,6.4798155924176095,20.0,8,6,1
2024-01-07 09:00:00,2.472055964582453,4.507374200302456,20.0,9,6,1
2024-01-07 10:00:00,3.0163920449443493,1.7980367667976849,20.0,10,6,1
2024-01-07 11:00:00,2.799032619680678,2.33993055837972,35.69269624063231,11,6,1
2024-01-07 12:00:00,2.809129516771002,-0.4395599144966691,23.33498032646107,12,6,1
2024-01-07 13:00:00,2.027494484096196,0.4583230803246867,20.0,13,6,1
2024-01-07 14:00:00,1.506905765962689,-1.74742627666885,27.11611811512432,14,6,1
2024-01-07 15:00:00,1.6407096007931323,-1.525382646326127,26.761886195529254,15,6,1
2024-01-07 16:00:00,1.822060723758648,-4.542537396573075,30.19871035799178,16,6,1
2024-01-07 17:00:00,2.0908867514983305,-7.072056232459769,33.049120687946726,17,6,1
2024-01-07 18:00:00,2.030124024632319,-7.292849561864434,29.372457677933745,18,6,1
2024-01-07 19:00:00,2.404568993475819,-5.405914409189997,45.8895974627237,19,6,1
2024-01-07 20:00:00,2.314013777134725,-3.7603235376197977,20.0,20,6,1
2024-01-07 21:00:00,2.5807103451751625,-3.5978342527507645,41.70468106179357,21,6,1
2024-01-07 22:00:00,1.8259149446544167,-1.7330975489178022,26.7447056665097,22,6,1
2024-01-07 23:00:00,2.0104187925923664,-6.086245766131585,20.0,23,6,1
2024-01-08 00:00:00,3.488598456129937,-0.6109043544292012,26.53483355516225,0,0,0
2024-01-08 01:00:00,1.4705976039671242,-1.8760634320435527,24.62659401279239,1,0,0
2024-01-08 02:00:00,1.104984416299933,5.658671464245393,49.287052991511246,2,0,0
2024-01-08 03:00:00,0.7806875508767791,6.352173629510999,27.222495700763734,3,0,0
2024-01-08 04:00:00,0.5449243909720924,7.7706511523388,23.541057229534097,4,0,0
2024-01-08 05:00:00,1.5509599795770317,2.488811040605925,42.84151609743145,5,0,0
2024-01-08 06:00:00,1.128243095543079,4.1248458263699295,47.76511949621597,6,0,0
2024-01-08 07:00:00,1.924138174207091,4.0394960341776205,20.0,7,0,0
2024-01-08 08:00:00,2.259831194804118,8.393054045985483,20.0,8,0,0
2024-01-08 09:00:00,2.728192487297207,7.655863351154351,30.63877305289159,9,0,0
2024-01-08 10:00:00,3.0993288069900795,3.683029651889384,33.65980992263181,10,0,0
2024-01-08 11:00:00,2.808778524809934,0.9722268949721002,43.18561987932527,11,0,0
2024-01-08 12:00:00,2.455179450137239,1.6050176128717102,23.94868122771897,12,0,0
2024-01-08 13:00:00,1.4018097688361957,3.3641013138121334,24.09307313256676,13,0,0
2024-01-08 14:00:00,1.8353172144748364,-1.0058946868102674,36.32979880770561,14,0,0
2024-01-08 15:00:00,1.52842593983391,-3.917174038857506,43.29097390776061,15,0,0
2024-01-08 16:00:00,1.748042198249517,-3.005628591270201,45.61744157461219,16,0,0
2024-01-08 17:00:00,1.887251163591836,-6.813423790203816,22.82547711351913,17,0,0
2024-01-08 18:00:00,2.442736639335302,-5.613721786729985,25.96615424411368,18,0,0
2024-01-08 19:00:00,3.121517177297284,-5.028724223012392,36.21603470995417,19,0,0
2024-01-08 20:00:00,2.4756170347766724,-2.1657046211778144,24.42093240413828,20,0,0
2024-01-08 21:00:00,2.701121780205679,-4.437504431842523,20.0,21,0,0
2024-01-08 22:00:00,2.268662136338849,-1.3641936934830745,35.26579946124759,22,0,0
2024-01-08 23:00:00,1.822580941408844,-0.8275808283049486,26.374999597870872,23,0,0
2024-01-09 00:00:00,1.374418112096406,1.7405552153755997,33.181131915623965,0,1,0
2024-01-09 01:00:00,0.5889309954983424,3.52518670142862,20.0,1,1,0
2024-01-09 02:00:00,1.188253930682764,1.3747501226393144,20.0,2,1,0
2024-01-09 03:00:00,0.8444260305802953,3.2860592523016194,40.45223621072974,3,1,0
2024-01-09 04:00:00,0.6518152100738334,4.488778171925074,20.0,4,1,0
2024-01-09 05:00:00,0.5659036071158055,8.341638868121409,35.38188908563267,5,1,0
2024-01-09 06:00:00,2.6742364361743074,7.372953869139197,44.03968948870504,6,1,0
2024-01-09 07:00:00,1.9628916471027824,6.7655734131716,21.96485186498446,7,1,0
2024-01-09 08:00:00,2.9948891919114544,4.183707213866129,28.867591978637392,8,1,0
2024-01-09 09:00:00,3.2253090606722896,3.691476381457525,38.142280459039554,9,1,0
2024-01-09 10:00:00,3.2130641873153203,5.381128150227049,28.17376592628601,10,1,0
2024-01-09 11:00:00,3.326802323749307,1.7268353169607071,41.61267088461521,11,1,0
2024-01-09 12:00:00,2.656953605817157,3.3056823471054813,35.12067755557698,12,1,0
2024-01-09 13:00:00,1.8002415275993455,2.819027479368636,37.26878731706833,13,1,0
2024-01-09 14:00:00,1.8393490679044648,-0.9356129652398716,21.266476200316006,14,1,0
2024-01-09 15:00:00,1.4752729769000918,-3.4849776658698985,20.0,15,1,0
2024-01-09 16:00:00,2.0124022512296142,-8.220159522506222,38.30110844093193,16,1,0
2024-01-09 17:00:00,1.577085555345827,-3.78550678460177,20.0,17,1,0
2024-01-09 18:00:00,2.5326489218267234,-4.134652284945757,25.21952689317509,18,1,0
2024-01-09 19:00:00,2.453599607562197,-4.492417877015803,29.007585777716905,19,1,0
2024-01-09 20:00:00,2.813419999427641,-6.601285632783016,31.0748659101606,20,1,0
2024-01-09 21:00:00,2.46943127675971,-2.4446922941538283,37.47242190470999,21,1,0
2024-01-09 22:00:00,2.5944881506875035,0.8389381478772604,33.75817167654138,22,1,0
2024-01-09 23:00:00,2.049225824827827,-3.1947951849103724,39.66154700658671,23,1,0
2024-01-10 00:00:00,0.8503959671515697,1.0490938414078816,47.55186687605224,0,2,0
2024-01-10 01:00:00,1.0944097779951028,1.193628395066145,51.80802488359726,1,2,0
2024-01-10 02:00:00,1.496807782232434,-1.2926474069914131,29.4262549775732,2,2,0
2024-01-10 03:00:00,1.3030525045486616,0.1229721721313881,27.10229385491373,3,2,0
2024-01-10 04:00:00,1.0242864412735644,5.597524872319014,35.427922984798684,4,2,0
2024-01-10 05:00:00,0.8119413897313378,3.639626091538489,34.77384753521093,5,2,0
2024-01-10 06:00:00,1.3544971731929862,6.623543704883614,28.077610493280595,6,2,0
2024-01-10 07:00:00,2.7231819010739384,2.069047891194204,20.44742518263708,7,2,0
2024-01-10 08:00:00,2.1839070360871373,7.412241837017145,37.86960429053983,8,2,0
2024-01-10 09:00:00,3.001147217571464,1.8160349230819528,28.32053561684989,9,2,0
2024-01-10 10:00:00,3.1383308713015907,3.296977948450244,36.924418949132864,10,2,0
2024-01-10 11:00:00,2.6838595745954463,4.519862034053419,37.825896527447526,11,2,0
2024-01-10 12:00:00,2.534610046478341,1.0967133912635862,23.49108310847332,12,2,0
2024-01-10 13:00:00,2.1869579071532743,0.4500397644628721,22.779444464079877,13,2,0
2024-01-10 14:00:00,1.549237460004064,0.7828116198476587,43.83227986581287,14,2,0
2024-01-10 15:00:00,1.5493916152277385,-1.6167607190812303,44.4047302863808,15,2,0
2024-01-10 16:00:00,1.5336363153430097,-1.6121258047000016,31.89889086249796,16,2,0
2024-01-10 17:00:00,1.8857687425970828,-4.2150308269793815,45.55961701417391,17,2,0
2024-01-10 18:00:00,2.376375139548577,-4.264047965941303,29.624058022350283,18,2,0
2024-01-10 19:00:00,2.510209678355348,-2.890103704874804,37.36620486883753,19,2,0
2024-01-10 20:00:00,2.63017250340928,-2.865298492621659,53.90090410001472,20,2,0
2024-01-10 21:00:00,2.5697651239584998,-2.045896583684409,27.343932392598187,21,2,0
2024-01-10 22:00:00,2.7492922497927084,-5.579821900367664,30.56662227701082,22,2,0
2024-01-10 23:00:00,1.5113279586238215,-2.074895207548981,20.0,23,2,0
2024-01-11 00:00:00,0.9504974748841432,-0.7827746989330768,50.97308999638582,0,3,0
2024-01-11 01:00:00,1.060460821785048,2.2033873000727118,23.476938374773543,1,3,0
2024-01-11 02:00:00,0.9479190788919012,4.433987918137345,23.475484729912036,2,3,0
